TICK  1725 - RM1<-memD[197] | RM1=   1/0x1
TICK  1726 - SP=SP+4 | SP=404/0x194
TICK  1727 @ 0x42002400 -  ADD MathRRR; PC++ | PC=121/0x79
TICK  1728 - RA<-RM1+RM2 | RA=2/0x2 N=0,Z=0,V=0,C=0
TICK  1728 - RA<-RM1 + RM2 | RA=2/0x2
TICK  1729 @ 0x04E00000 -  MOV MvRegMem; PC++ | PC=122/0x7A
TICK  1730 - RF1<-memI[0x7A]; PC++ 
TICK  1731 - memD[0x78]<-RA | memD[0x78]=0x2
TICK  1732 - memD[0x79]<-RA | memD[0x79]=0x0
TICK  1733 - memD[0x7A]<-RA | memD[0x7A]=0x0
TICK  1734 - memD[0x7B]<-RA | memD[0x7B]=0x0
TICK  1735 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=124/0x7C
TICK  1736 - PC<-memI[0x22]| PC=34/0x22
TICK  1737 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=35/0x23
TICK  1738 - RF1<-memI[35], PC++ | RF1=120/0x78
TICK  1739 - RM1<-memD[78] | RM1=2/0x2
TICK  1740 - RM1<-memD[79] | RM1=2/0x2
TICK  1741 - RM1<-memD[7A] | RM1=2/0x2
TICK  1742 - RM1<-memD[7B] | RM1=   2/0x2
TICK  1744 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=37/0x25
TICK  1745 - SP=SP-4 | SP=404/0x194
TICK  1746 - RF1=SP | SP=404/0x194
TICK  1747 - memD[0x194]<-RM1 | memD[0x194]=0x2
TICK  1748 - memD[0x195]<-RM1 | memD[0x195]=0x0
TICK  1749 - memD[0x196]<-RM1 | memD[0x196]=0x0
TICK  1750 - memD[0x197]<-RM1 | memD[0x197]=0x0
TICK  1751 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=38/0x26
TICK  1752 - RF1<-memI[38], PC++ | RF1=132/0x84
TICK  1753 - RM1<-memD[84] | RM1=4/0x4
TICK  1754 - RM1<-memD[85] | RM1=4/0x4
TICK  1755 - RM1<-memD[86] | RM1=4/0x4
TICK  1756 - RM1<-memD[87] | RM1=   4/0x4
TICK  1758 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=40/0x28
TICK  1759 - SP=SP-4 | SP=400/0x190
TICK  1760 - RF1=SP | SP=400/0x190
TICK  1761 - memD[0x190]<-RM1 | memD[0x190]=0x4
TICK  1762 - memD[0x191]<-RM1 | memD[0x191]=0x0
TICK  1763 - memD[0x192]<-RM1 | memD[0x192]=0x0
TICK  1764 - memD[0x193]<-RM1 | memD[0x193]=0x0
TICK  1765 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=41/0x29
TICK  1766 - RM2<-#1; PC++ | SP=400/0x190
TICK  1767 @ 0x0F820000 -  POP SingleReg; PC++ | PC=43/0x2B
TICK  1768 - RF1<-SP | RF1=400/0x190
TICK  1769 - RM1<-memD[190] | RM1=4/0x4
TICK  1770 - RM1<-memD[191] | RM1=4/0x4
TICK  1771 - RM1<-memD[192] | RM1=4/0x4
TICK  1772 - RM1<-memD[193] | RM1=   4/0x4
TICK  1773 - SP=SP+4 | SP=400/0x190
TICK  1774 @ 0x46042400 -  SUB MathRRR; PC++ | PC=44/0x2C
TICK  1775 - RM2<-RM1-RM2 | RM2=3/0x3 N=0,Z=0,V=0,C=1
TICK  1776 @ 0x0F820000 -  POP SingleReg; PC++ | PC=45/0x2D
TICK  1777 - RF1<-SP | RF1=404/0x194
TICK  1778 - RM1<-memD[194] | RM1=2/0x2
TICK  1779 - RM1<-memD[195] | RM1=2/0x2
TICK  1780 - RM1<-memD[196] | RM1=2/0x2
TICK  1781 - RM1<-memD[197] | RM1=   2/0x2
TICK  1782 - SP=SP+4 | SP=404/0x194
TICK  1783 @ 0x51C02400 -  CMP RegReg; PC++ | PC=46/0x2E
TICK  1784 - CMP RM1, RM2 | N=1,Z=0,V=0,C=1; RM1=2/0x2 RM2=3/0x3
TICK  1785 @ 0xD3000000 -  JGE JAbsAddr; PC++ | PC=47/0x2F
TICK  1786 - RF2<-memI[0x2F]; PC++ | RF2=125/0x7D
TICK  1787 - JGE not taken | PC=48/0x30 N=1,Z=0,V=0,C=1
TICK  1788 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=49/0x31
TICK  1789 - RF1<-memI[49], PC++ | RF1=120/0x78
TICK  1790 - RM1<-memD[78] | RM1=2/0x2
TICK  1791 - RM1<-memD[79] | RM1=2/0x2
TICK  1792 - RM1<-memD[7A] | RM1=2/0x2
TICK  1793 - RM1<-memD[7B] | RM1=   2/0x2
TICK  1795 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=51/0x33
TICK  1796 - SP=SP-4 | SP=404/0x194
TICK  1797 - RF1=SP | SP=404/0x194
TICK  1798 - memD[0x194]<-RM1 | memD[0x194]=0x2
TICK  1799 - memD[0x195]<-RM1 | memD[0x195]=0x0
TICK  1800 - memD[0x196]<-RM1 | memD[0x196]=0x0
TICK  1801 - memD[0x197]<-RM1 | memD[0x197]=0x0
TICK  1802 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=52/0x34
TICK  1803 - RM2<-#1; PC++ | SP=404/0x194
TICK  1804 @ 0x0F820000 -  POP SingleReg; PC++ | PC=54/0x36
TICK  1805 - RF1<-SP | RF1=404/0x194
TICK  1806 - RM1<-memD[194] | RM1=2/0x2
TICK  1807 - RM1<-memD[195] | RM1=2/0x2
TICK  1808 - RM1<-memD[196] | RM1=2/0x2
TICK  1809 - RM1<-memD[197] | RM1=   2/0x2
TICK  1810 - SP=SP+4 | SP=404/0x194
TICK  1811 @ 0x42002400 -  ADD MathRRR; PC++ | PC=55/0x37
TICK  1812 - RA<-RM1+RM2 | RA=3/0x3 N=0,Z=0,V=0,C=0
TICK  1812 - RA<-RM1 + RM2 | RA=3/0x3
TICK  1813 @ 0x04E00000 -  MOV MvRegMem; PC++ | PC=56/0x38
TICK  1814 - RF1<-memI[0x38]; PC++ 
TICK  1815 - memD[0x80]<-RA | memD[0x80]=0x3
TICK  1816 - memD[0x81]<-RA | memD[0x81]=0x0
TICK  1817 - memD[0x82]<-RA | memD[0x82]=0x0
TICK  1818 - memD[0x83]<-RA | memD[0x83]=0x0
TICK  1819 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=58/0x3A
TICK  1820 - RF1<-memI[58], PC++ | RF1=104/0x68
TICK  1821 - RM1<-memD[68] | RM1=4/0x4
TICK  1822 - RM1<-memD[69] | RM1=4/0x4
TICK  1823 - RM1<-memD[6A] | RM1=4/0x4
TICK  1824 - RM1<-memD[6B] | RM1=   4/0x4
TICK  1826 @ 0x04C40000 -  MOV MvMemReg; PC++ | PC=60/0x3C
TICK  1827 - RF1<-memI[60], PC++ | RF1=120/0x78
TICK  1828 - RM2<-memD[78] | RM2=2/0x2
TICK  1829 - RM2<-memD[79] | RM2=2/0x2
TICK  1830 - RM2<-memD[7A] | RM2=2/0x2
TICK  1831 - RM2<-memD[7B] | RM2=   2/0x2
TICK  1833 @ 0x42062400 -  ADD MathRRR; PC++ | PC=62/0x3E
TICK  1834 - RAddr<-RM1+RM2 | RAddr=6/0x6 N=0,Z=0,V=0,C=0
TICK  1834 - RAddr<-RM1 + RM2 | RAddr=6/0x6
TICK  1835 @ 0x05E26000 -  MOV MvLowRegIndToReg; PC++ | PC=63/0x3F
TICK  1836 - RM1 <- memD[6] | RM1=3/0x3
TICK  1837 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=64/0x40
TICK  1838 - SP=SP-4 | SP=404/0x194
TICK  1839 - RF1=SP | SP=404/0x194
TICK  1840 - memD[0x194]<-RM1 | memD[0x194]=0x3
TICK  1841 - memD[0x195]<-RM1 | memD[0x195]=0x0
TICK  1842 - memD[0x196]<-RM1 | memD[0x196]=0x0
TICK  1843 - memD[0x197]<-RM1 | memD[0x197]=0x0
TICK  1844 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=65/0x41
TICK  1845 - RF1<-memI[65], PC++ | RF1=104/0x68
TICK  1846 - RM1<-memD[68] | RM1=4/0x4
TICK  1847 - RM1<-memD[69] | RM1=4/0x4
TICK  1848 - RM1<-memD[6A] | RM1=4/0x4
TICK  1849 - RM1<-memD[6B] | RM1=   4/0x4
TICK  1851 @ 0x04C40000 -  MOV MvMemReg; PC++ | PC=67/0x43
TICK  1852 - RF1<-memI[67], PC++ | RF1=128/0x80
TICK  1853 - RM2<-memD[80] | RM2=3/0x3
TICK  1854 - RM2<-memD[81] | RM2=3/0x3
TICK  1855 - RM2<-memD[82] | RM2=3/0x3
TICK  1856 - RM2<-memD[83] | RM2=   3/0x3
TICK  1858 @ 0x42062400 -  ADD MathRRR; PC++ | PC=69/0x45
TICK  1859 - RAddr<-RM1+RM2 | RAddr=7/0x7 N=0,Z=0,V=0,C=0
TICK  1859 - RAddr<-RM1 + RM2 | RAddr=7/0x7
TICK  1860 @ 0x05E46000 -  MOV MvLowRegIndToReg; PC++ | PC=70/0x46
TICK  1861 - RM2 <- memD[7] | RM2=0/0x0
TICK  1862 @ 0x0F820000 -  POP SingleReg; PC++ | PC=71/0x47
TICK  1863 - RF1<-SP | RF1=404/0x194
TICK  1864 - RM1<-memD[194] | RM1=3/0x3
TICK  1865 - RM1<-memD[195] | RM1=3/0x3
TICK  1866 - RM1<-memD[196] | RM1=3/0x3
TICK  1867 - RM1<-memD[197] | RM1=   3/0x3
TICK  1868 - SP=SP+4 | SP=404/0x194
TICK  1869 @ 0x51C02400 -  CMP RegReg; PC++ | PC=72/0x48
TICK  1870 - CMP RM1, RM2 | N=0,Z=0,V=0,C=0; RM1=3/0x3 RM2=0/0x0
TICK  1871 @ 0xD7000000 -  JLE JAbsAddr; PC++ | PC=73/0x49
TICK  1872 - RF2<-memI[0x49]; PC++ | RF2=114/0x72
TICK  1873 - JLE not taken | PC=74/0x4A N=0,Z=0,V=0,C=0
TICK  1874 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=75/0x4B
TICK  1875 - RF1<-memI[75], PC++ | RF1=104/0x68
TICK  1876 - RM1<-memD[68] | RM1=4/0x4
TICK  1877 - RM1<-memD[69] | RM1=4/0x4
TICK  1878 - RM1<-memD[6A] | RM1=4/0x4
TICK  1879 - RM1<-memD[6B] | RM1=   4/0x4
TICK  1881 @ 0x04C40000 -  MOV MvMemReg; PC++ | PC=77/0x4D
TICK  1882 - RF1<-memI[77], PC++ | RF1=120/0x78
TICK  1883 - RM2<-memD[78] | RM2=2/0x2
TICK  1884 - RM2<-memD[79] | RM2=2/0x2
TICK  1885 - RM2<-memD[7A] | RM2=2/0x2
TICK  1886 - RM2<-memD[7B] | RM2=   2/0x2
TICK  1888 @ 0x42062400 -  ADD MathRRR; PC++ | PC=79/0x4F
TICK  1889 - RAddr<-RM1+RM2 | RAddr=6/0x6 N=0,Z=0,V=0,C=0
TICK  1889 - RAddr<-RM1 + RM2 | RAddr=6/0x6
TICK  1890 @ 0x05F86000 -  MOV MvLowRegIndToReg; PC++ | PC=80/0x50
TICK  1891 - RT2 <- memD[6] | RT2=3/0x3
TICK  1892 @ 0x04418000 -  MOV MvRegLowMem; PC++ | PC=81/0x51
TICK  1893 - RF1 <- memI[0x51]; PC++ | RF1=136/0x88
TICK  1894 - memD[0x88] <- RT2(byte) = 0x03
TICK  1895 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=83/0x53
TICK  1896 - RF1<-memI[83], PC++ | RF1=104/0x68
TICK  1897 - RM1<-memD[68] | RM1=4/0x4
TICK  1898 - RM1<-memD[69] | RM1=4/0x4
TICK  1899 - RM1<-memD[6A] | RM1=4/0x4
TICK  1900 - RM1<-memD[6B] | RM1=   4/0x4
TICK  1902 @ 0x04C40000 -  MOV MvMemReg; PC++ | PC=85/0x55
TICK  1903 - RF1<-memI[85], PC++ | RF1=128/0x80
TICK  1904 - RM2<-memD[80] | RM2=3/0x3
TICK  1905 - RM2<-memD[81] | RM2=3/0x3
TICK  1906 - RM2<-memD[82] | RM2=3/0x3
TICK  1907 - RM2<-memD[83] | RM2=   3/0x3
TICK  1909 @ 0x42062400 -  ADD MathRRR; PC++ | PC=87/0x57
TICK  1910 - RAddr<-RM1+RM2 | RAddr=7/0x7 N=0,Z=0,V=0,C=0
TICK  1910 - RAddr<-RM1 + RM2 | RAddr=7/0x7
TICK  1911 @ 0x05E06000 -  MOV MvLowRegIndToReg; PC++ | PC=88/0x58
TICK  1912 - RA <- memD[7] | RA=0/0x0
TICK  1913 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=89/0x59
TICK  1914 - RF1<-memI[89], PC++ | RF1=104/0x68
TICK  1915 - RM1<-memD[68] | RM1=4/0x4
TICK  1916 - RM1<-memD[69] | RM1=4/0x4
TICK  1917 - RM1<-memD[6A] | RM1=4/0x4
TICK  1918 - RM1<-memD[6B] | RM1=   4/0x4
TICK  1920 @ 0x04C40000 -  MOV MvMemReg; PC++ | PC=91/0x5B
TICK  1921 - RF1<-memI[91], PC++ | RF1=128/0x80
TICK  1922 - RM2<-memD[80] | RM2=3/0x3
TICK  1923 - RM2<-memD[81] | RM2=3/0x3
TICK  1924 - RM2<-memD[82] | RM2=3/0x3
TICK  1925 - RM2<-memD[83] | RM2=   3/0x3
TICK  1927 @ 0x42062400 -  ADD MathRRR; PC++ | PC=93/0x5D
TICK  1928 - RAddr<-RM1+RM2 | RAddr=7/0x7 N=0,Z=0,V=0,C=0
TICK  1928 - RAddr<-RM1 + RM2 | RAddr=7/0x7
TICK  1929 @ 0x05E06000 -  MOV MvLowRegIndToReg; PC++ | PC=94/0x5E
TICK  1930 - RA <- memD[7] | RA=0/0x0
TICK  1931 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=95/0x5F
TICK  1932 - RF1<-memI[95], PC++ | RF1=104/0x68
TICK  1933 - RM1<-memD[68] | RM1=4/0x4
TICK  1934 - RM1<-memD[69] | RM1=4/0x4
TICK  1935 - RM1<-memD[6A] | RM1=4/0x4
TICK  1936 - RM1<-memD[6B] | RM1=   4/0x4
TICK  1938 @ 0x04C40000 -  MOV MvMemReg; PC++ | PC=97/0x61
TICK  1939 - RF1<-memI[97], PC++ | RF1=120/0x78
TICK  1940 - RM2<-memD[78] | RM2=2/0x2
TICK  1941 - RM2<-memD[79] | RM2=2/0x2
TICK  1942 - RM2<-memD[7A] | RM2=2/0x2
TICK  1943 - RM2<-memD[7B] | RM2=   2/0x2
TICK  1945 @ 0x42062400 -  ADD MathRRR; PC++ | PC=99/0x63
TICK  1946 - RAddr<-RM1+RM2 | RAddr=6/0x6 N=0,Z=0,V=0,C=0
TICK  1946 - RAddr<-RM1 + RM2 | RAddr=6/0x6
TICK  1947 @ 0x04A60000 -  MOV MvLowRegToRegInd; PC++ | PC=100/0x64
TICK  1948 - memD[0x6] <- RA(byte); mem[RAddr]<-RA(byte) = 0x00
TICK  1949 @ 0x04C00000 -  MOV MvMemReg; PC++ | PC=101/0x65
TICK  1950 - RF1<-memI[101], PC++ | RF1=136/0x88
TICK  1951 - RA<-memD[88] | RA=3/0x3
TICK  1952 - RA<-memD[89] | RA=3/0x3
TICK  1953 - RA<-memD[8A] | RA=3/0x3
TICK  1954 - RA<-memD[8B] | RA=   3/0x3
TICK  1956 @ 0x04C00000 -  MOV MvMemReg; PC++ | PC=103/0x67
TICK  1957 - RF1<-memI[103], PC++ | RF1=136/0x88
TICK  1958 - RA<-memD[88] | RA=3/0x3
TICK  1959 - RA<-memD[89] | RA=3/0x3
TICK  1960 - RA<-memD[8A] | RA=3/0x3
TICK  1961 - RA<-memD[8B] | RA=   3/0x3
TICK  1963 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=105/0x69
TICK  1964 - RF1<-memI[105], PC++ | RF1=104/0x68
TICK  1965 - RM1<-memD[68] | RM1=4/0x4
TICK  1966 - RM1<-memD[69] | RM1=4/0x4
TICK  1967 - RM1<-memD[6A] | RM1=4/0x4
TICK  1968 - RM1<-memD[6B] | RM1=   4/0x4
TICK  1970 @ 0x04C40000 -  MOV MvMemReg; PC++ | PC=107/0x6B
TICK  1971 - RF1<-memI[107], PC++ | RF1=128/0x80
TICK  1972 - RM2<-memD[80] | RM2=3/0x3
TICK  1973 - RM2<-memD[81] | RM2=3/0x3
TICK  1974 - RM2<-memD[82] | RM2=3/0x3
TICK  1975 - RM2<-memD[83] | RM2=   3/0x3
TICK  1977 @ 0x42062400 -  ADD MathRRR; PC++ | PC=109/0x6D
TICK  1978 - RAddr<-RM1+RM2 | RAddr=7/0x7 N=0,Z=0,V=0,C=0
TICK  1978 - RAddr<-RM1 + RM2 | RAddr=7/0x7
TICK  1979 @ 0x04A60000 -  MOV MvLowRegToRegInd; PC++ | PC=110/0x6E
TICK  1980 - memD[0x7] <- RA(byte); mem[RAddr]<-RA(byte) = 0x03
TICK  1981 @ 0x04200000 -  MOV MvImmReg; PC++ | PC=111/0x6F
TICK  1982 - RA<-#1; PC++ | SP=408/0x198
TICK  1983 @ 0x04E00000 -  MOV MvRegMem; PC++ | PC=113/0x71
TICK  1984 - RF1<-memI[0x71]; PC++ 
TICK  1985 - memD[0x7C]<-RA | memD[0x7C]=0x1
TICK  1986 - memD[0x7D]<-RA | memD[0x7D]=0x0
TICK  1987 - memD[0x7E]<-RA | memD[0x7E]=0x0
TICK  1988 - memD[0x7F]<-RA | memD[0x7F]=0x0
TICK  1989 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=115/0x73
TICK  1990 - RF1<-memI[115], PC++ | RF1=120/0x78
TICK  1991 - RM1<-memD[78] | RM1=2/0x2
TICK  1992 - RM1<-memD[79] | RM1=2/0x2
TICK  1993 - RM1<-memD[7A] | RM1=2/0x2
TICK  1994 - RM1<-memD[7B] | RM1=   2/0x2
TICK  1996 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=117/0x75
TICK  1997 - SP=SP-4 | SP=404/0x194
TICK  1998 - RF1=SP | SP=404/0x194
TICK  1999 - memD[0x194]<-RM1 | memD[0x194]=0x2
TICK  2000 - memD[0x195]<-RM1 | memD[0x195]=0x0
TICK  2001 - memD[0x196]<-RM1 | memD[0x196]=0x0
TICK  2002 - memD[0x197]<-RM1 | memD[0x197]=0x0
TICK  2003 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=118/0x76
TICK  2004 - RM2<-#1; PC++ | SP=404/0x194
TICK  2005 @ 0x0F820000 -  POP SingleReg; PC++ | PC=120/0x78
TICK  2006 - RF1<-SP | RF1=404/0x194
TICK  2007 - RM1<-memD[194] | RM1=2/0x2
TICK  2008 - RM1<-memD[195] | RM1=2/0x2
TICK  2009 - RM1<-memD[196] | RM1=2/0x2
TICK  2010 - RM1<-memD[197] | RM1=   2/0x2
TICK  2011 - SP=SP+4 | SP=404/0x194
TICK  2012 @ 0x42002400 -  ADD MathRRR; PC++ | PC=121/0x79
TICK  2013 - RA<-RM1+RM2 | RA=3/0x3 N=0,Z=0,V=0,C=0
TICK  2013 - RA<-RM1 + RM2 | RA=3/0x3
TICK  2014 @ 0x04E00000 -  MOV MvRegMem; PC++ | PC=122/0x7A
TICK  2015 - RF1<-memI[0x7A]; PC++ 
TICK  2016 - memD[0x78]<-RA | memD[0x78]=0x3
TICK  2017 - memD[0x79]<-RA | memD[0x79]=0x0
TICK  2018 - memD[0x7A]<-RA | memD[0x7A]=0x0
TICK  2019 - memD[0x7B]<-RA | memD[0x7B]=0x0
TICK  2020 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=124/0x7C
TICK  2021 - PC<-memI[0x22]| PC=34/0x22
TICK  2022 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=35/0x23
TICK  2023 - RF1<-memI[35], PC++ | RF1=120/0x78
TICK  2024 - RM1<-memD[78] | RM1=3/0x3
TICK  2025 - RM1<-memD[79] | RM1=3/0x3
TICK  2026 - RM1<-memD[7A] | RM1=3/0x3
TICK  2027 - RM1<-memD[7B] | RM1=   3/0x3
TICK  2029 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=37/0x25
TICK  2030 - SP=SP-4 | SP=404/0x194
TICK  2031 - RF1=SP | SP=404/0x194
TICK  2032 - memD[0x194]<-RM1 | memD[0x194]=0x3
TICK  2033 - memD[0x195]<-RM1 | memD[0x195]=0x0
TICK  2034 - memD[0x196]<-RM1 | memD[0x196]=0x0
TICK  2035 - memD[0x197]<-RM1 | memD[0x197]=0x0
TICK  2036 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=38/0x26
TICK  2037 - RF1<-memI[38], PC++ | RF1=132/0x84
TICK  2038 - RM1<-memD[84] | RM1=4/0x4
TICK  2039 - RM1<-memD[85] | RM1=4/0x4
TICK  2040 - RM1<-memD[86] | RM1=4/0x4
TICK  2041 - RM1<-memD[87] | RM1=   4/0x4
TICK  2043 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=40/0x28
TICK  2044 - SP=SP-4 | SP=400/0x190
TICK  2045 - RF1=SP | SP=400/0x190
TICK  2046 - memD[0x190]<-RM1 | memD[0x190]=0x4
TICK  2047 - memD[0x191]<-RM1 | memD[0x191]=0x0
TICK  2048 - memD[0x192]<-RM1 | memD[0x192]=0x0
TICK  2049 - memD[0x193]<-RM1 | memD[0x193]=0x0
TICK  2050 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=41/0x29
TICK  2051 - RM2<-#1; PC++ | SP=400/0x190
TICK  2052 @ 0x0F820000 -  POP SingleReg; PC++ | PC=43/0x2B
TICK  2053 - RF1<-SP | RF1=400/0x190
TICK  2054 - RM1<-memD[190] | RM1=4/0x4
TICK  2055 - RM1<-memD[191] | RM1=4/0x4
TICK  2056 - RM1<-memD[192] | RM1=4/0x4
TICK  2057 - RM1<-memD[193] | RM1=   4/0x4
TICK  2058 - SP=SP+4 | SP=400/0x190
TICK  2059 @ 0x46042400 -  SUB MathRRR; PC++ | PC=44/0x2C
TICK  2060 - RM2<-RM1-RM2 | RM2=3/0x3 N=0,Z=0,V=0,C=1
TICK  2061 @ 0x0F820000 -  POP SingleReg; PC++ | PC=45/0x2D
TICK  2062 - RF1<-SP | RF1=404/0x194
TICK  2063 - RM1<-memD[194] | RM1=3/0x3
TICK  2064 - RM1<-memD[195] | RM1=3/0x3
TICK  2065 - RM1<-memD[196] | RM1=3/0x3
TICK  2066 - RM1<-memD[197] | RM1=   3/0x3
TICK  2067 - SP=SP+4 | SP=404/0x194
TICK  2068 @ 0x51C02400 -  CMP RegReg; PC++ | PC=46/0x2E
TICK  2069 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=3/0x3 RM2=3/0x3
TICK  2070 @ 0xD3000000 -  JGE JAbsAddr; PC++ | PC=47/0x2F
TICK  2071 - RF2<-memI[0x2F]; PC++ | RF2=125/0x7D
TICK  2072 - JGE taken → PC<-RF2 | PC=125/0x7D
TICK  2073 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=126/0x7E
TICK  2074 - RF1<-memI[126], PC++ | RF1=132/0x84
TICK  2075 - RM1<-memD[84] | RM1=4/0x4
TICK  2076 - RM1<-memD[85] | RM1=4/0x4
TICK  2077 - RM1<-memD[86] | RM1=4/0x4
TICK  2078 - RM1<-memD[87] | RM1=   4/0x4
TICK  2080 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=128/0x80
TICK  2081 - SP=SP-4 | SP=404/0x194
TICK  2082 - RF1=SP | SP=404/0x194
TICK  2083 - memD[0x194]<-RM1 | memD[0x194]=0x4
TICK  2084 - memD[0x195]<-RM1 | memD[0x195]=0x0
TICK  2085 - memD[0x196]<-RM1 | memD[0x196]=0x0
TICK  2086 - memD[0x197]<-RM1 | memD[0x197]=0x0
TICK  2087 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=129/0x81
TICK  2088 - RM2<-#1; PC++ | SP=404/0x194
TICK  2089 @ 0x0F820000 -  POP SingleReg; PC++ | PC=131/0x83
TICK  2090 - RF1<-SP | RF1=404/0x194
TICK  2091 - RM1<-memD[194] | RM1=4/0x4
TICK  2092 - RM1<-memD[195] | RM1=4/0x4
TICK  2093 - RM1<-memD[196] | RM1=4/0x4
TICK  2094 - RM1<-memD[197] | RM1=   4/0x4
TICK  2095 - SP=SP+4 | SP=404/0x194
TICK  2096 @ 0x46002400 -  SUB MathRRR; PC++ | PC=132/0x84
TICK  2097 - RA<-RM1-RM2 | RA=3/0x3 N=0,Z=0,V=0,C=1
TICK  2098 @ 0x04E00000 -  MOV MvRegMem; PC++ | PC=133/0x85
TICK  2099 - RF1<-memI[0x85]; PC++ 
TICK  2100 - memD[0x84]<-RA | memD[0x84]=0x3
TICK  2101 - memD[0x85]<-RA | memD[0x85]=0x0
TICK  2102 - memD[0x86]<-RA | memD[0x86]=0x0
TICK  2103 - memD[0x87]<-RA | memD[0x87]=0x0
TICK  2104 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=135/0x87
TICK  2105 - PC<-memI[0x11]| PC=17/0x11
TICK  2106 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=18/0x12
TICK  2107 - RF1<-memI[18], PC++ | RF1=124/0x7C
TICK  2108 - RM1<-memD[7C] | RM1=1/0x1
TICK  2109 - RM1<-memD[7D] | RM1=1/0x1
TICK  2110 - RM1<-memD[7E] | RM1=1/0x1
TICK  2111 - RM1<-memD[7F] | RM1=   1/0x1
TICK  2113 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=20/0x14
TICK  2114 - SP=SP-4 | SP=404/0x194
TICK  2115 - RF1=SP | SP=404/0x194
TICK  2116 - memD[0x194]<-RM1 | memD[0x194]=0x1
TICK  2117 - memD[0x195]<-RM1 | memD[0x195]=0x0
TICK  2118 - memD[0x196]<-RM1 | memD[0x196]=0x0
TICK  2119 - memD[0x197]<-RM1 | memD[0x197]=0x0
TICK  2120 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=21/0x15
TICK  2121 - RM2<-#1; PC++ | SP=404/0x194
TICK  2122 @ 0x0F820000 -  POP SingleReg; PC++ | PC=23/0x17
TICK  2123 - RF1<-SP | RF1=404/0x194
TICK  2124 - RM1<-memD[194] | RM1=1/0x1
TICK  2125 - RM1<-memD[195] | RM1=1/0x1
TICK  2126 - RM1<-memD[196] | RM1=1/0x1
TICK  2127 - RM1<-memD[197] | RM1=   1/0x1
TICK  2128 - SP=SP+4 | SP=404/0x194
TICK  2129 @ 0x51C02400 -  CMP RegReg; PC++ | PC=24/0x18
TICK  2130 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  2131 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=25/0x19
TICK  2132 - RF2<-memI[0x19]; PC++ | RF2=136/0x88
TICK  2133 - JNE not taken | PC=26/0x1A; N=0,Z=1,V=0,C=0
TICK  2134 @ 0x04200000 -  MOV MvImmReg; PC++ | PC=27/0x1B
TICK  2135 - RA<-#0; PC++ | SP=408/0x198
TICK  2136 @ 0x04E00000 -  MOV MvRegMem; PC++ | PC=29/0x1D
TICK  2137 - RF1<-memI[0x1D]; PC++ 
TICK  2138 - memD[0x7C]<-RA | memD[0x7C]=0x0
TICK  2139 - memD[0x7D]<-RA | memD[0x7D]=0x0
TICK  2140 - memD[0x7E]<-RA | memD[0x7E]=0x0
TICK  2141 - memD[0x7F]<-RA | memD[0x7F]=0x0
TICK  2142 @ 0x04200000 -  MOV MvImmReg; PC++ | PC=31/0x1F
TICK  2143 - RA<-#0; PC++ | SP=408/0x198
TICK  2144 @ 0x04E00000 -  MOV MvRegMem; PC++ | PC=33/0x21
TICK  2145 - RF1<-memI[0x21]; PC++ 
TICK  2146 - memD[0x78]<-RA | memD[0x78]=0x0
TICK  2147 - memD[0x79]<-RA | memD[0x79]=0x0
